Age,Gender,Mood,Stress,SleepQuality,Anxiety,FavGenre,Language,Activity,RecommendedPlaylist
58,Female,Tired,6,Good,9,Lo-fi,Kannada,Relaxation,playlist_5
66,Female,Sad,3,Poor,7,Pop,Hindi,Meditation,playlist_3
46,Female,Sad,4,Poor,10,Nature Sounds,Telugu,Studying,playlist_1
20,Male,Tired,1,Fair,4,Pop,Kannada,Meditation,playlist_5
69,Male,Sad,8,Fair,8,Pop,English,Meditation,playlist_3
72,Male,Happy,1,Poor,10,Instrumental,Telugu,Relaxation,playlist_1
50,Other,Happy,5,Good,3,Classical,English,Exercise,playlist_5
52,Female,Tired,6,Good,3,Pop,Telugu,Meditation,playlist_5
25,Male,Angry,2,Good,7,Nature Sounds,Telugu,Meditation,playlist_3
47,Female,Happy,7,Good,9,Pop,Hindi,Meditation,playlist_3
38,Prefer not to say,Happy,7,Fair,4,Classical,Tamil,Studying,playlist_1
37,Female,Tired,1,Fair,4,Lo-fi,Telugu,Meditation,playlist_5
29,Female,Anxiety,4,Poor,1,Pop,Spanish,Meditation,playlist_3
41,Male,Sad,4,Fair,1,Nature Sounds,English,Relaxation,playlist_2
25,Male,Happy,5,Good,3,Lo-fi,Hindi,Meditation,playlist_1
71,Female,Anxiety,1,Poor,7,Lo-fi,Telugu,Meditation,playlist_3
65,Female,Angry,1,Fair,9,Instrumental,Spanish,Relaxation,playlist_4
64,Female,Anxiety,7,Fair,4,Instrumental,Tamil,Studying,playlist_1
31,Male,Tired,9,Fair,2,Pop,English,Exercise,playlist_5
65,Other,Angry,1,Fair,6,Nature Sounds,Hindi,Relaxation,playlist_4
67,Female,Angry,2,Fair,6,Instrumental,Kannada,Studying,playlist_1
28,Male,Anxiety,6,Good,9,Classical,Malayalam,Exercise,playlist_3
41,Male,Tired,6,Good,4,Classical,Tamil,Meditation,playlist_5
32,Female,Happy,2,Good,8,Lo-fi,Other,Relaxation,playlist_1
42,Male,Anxiety,9,Fair,3,Lo-fi,Spanish,Meditation,playlist_3
65,Male,Happy,4,Poor,2,Lo-fi,Kannada,Relaxation,playlist_1
61,Male,Anxiety,7,Good,9,Classical,Kannada,Exercise,playlist_3
61,Prefer not to say,Happy,6,Good,6,Instrumental,Hindi,Studying,playlist_1
18,Female,Anxiety,3,Fair,8,Instrumental,Hindi,Relaxation,playlist_3
21,Male,Angry,8,Poor,10,Pop,Hindi,Studying,playlist_1
59,Female,Sad,7,Good,9,Nature Sounds,Spanish,Meditation,playlist_3
49,Female,Angry,9,Good,1,Classical,Other,Meditation,playlist_4
62,Male,Happy,3,Poor,1,Lo-fi,Spanish,Exercise,playlist_5
23,Female,Tired,1,Fair,5,Nature Sounds,Kannada,Exercise,playlist_5
22,Female,Angry,2,Poor,9,Lo-fi,Malayalam,Sleeping,playlist_4
66,Female,Sad,1,Fair,7,Nature Sounds,English,Sleeping,playlist_2
59,Female,Happy,5,Good,7,Nature Sounds,Hindi,Exercise,playlist_5
31,Female,Angry,10,Poor,2,Instrumental,Tamil,Meditation,playlist_4
31,Male,Anxiety,2,Poor,3,Pop,Hindi,Studying,playlist_1
63,Male,Tired,3,Good,4,Pop,Malayalam,Exercise,playlist_5
47,Female,Happy,8,Good,2,Lo-fi,Hindi,Studying,playlist_1
46,Other,Angry,10,Fair,10,Classical,Malayalam,Sleeping,playlist_2
22,Female,Happy,5,Good,9,Pop,Hindi,Studying,playlist_1
33,Male,Anxiety,4,Good,5,Classical,Other,Exercise,playlist_5
52,Male,Sad,5,Poor,7,Lo-fi,Kannada,Meditation,playlist_3
17,Female,Angry,10,Fair,9,Classical,Malayalam,Exercise,playlist_4
73,Male,Happy,6,Good,5,Nature Sounds,English,Relaxation,playlist_1
19,Male,Happy,7,Poor,6,Nature Sounds,Hindi,Relaxation,playlist_1
27,Female,Happy,9,Good,4,Lo-fi,Kannada,Relaxation,playlist_1
61,Other,Sad,1,Good,8,Classical,Other,Meditation,playlist_3
60,Female,Happy,4,Good,1,Classical,Tamil,Exercise,playlist_5
45,Male,Tired,9,Good,1,Lo-fi,English,Relaxation,playlist_5
69,Male,Tired,5,Fair,5,Pop,Kannada,Exercise,playlist_5
30,Female,Happy,8,Poor,10,Instrumental,Other,Sleeping,playlist_2
64,Other,Tired,1,Poor,9,Pop,Malayalam,Relaxation,playlist_5
46,Prefer not to say,Angry,4,Good,2,Instrumental,Telugu,Relaxation,playlist_4
36,Female,Tired,9,Poor,3,Classical,Tamil,Meditation,playlist_5
43,Female,Happy,1,Good,8,Instrumental,Tamil,Exercise,playlist_5
36,Male,Anxiety,1,Poor,5,Instrumental,Telugu,Meditation,playlist_3
57,Male,Angry,4,Fair,3,Classical,Kannada,Meditation,playlist_4
17,Male,Sad,3,Fair,6,Nature Sounds,Kannada,Exercise,playlist_5
68,Prefer not to say,Happy,7,Poor,6,Instrumental,Spanish,Sleeping,playlist_2
24,Male,Sad,3,Good,5,Lo-fi,Malayalam,Exercise,playlist_5
56,Male,Anxiety,1,Good,5,Pop,Tamil,Sleeping,playlist_3
35,Other,Sad,10,Good,6,Classical,Spanish,Meditation,playlist_2
30,Male,Happy,2,Good,2,Classical,Kannada,Sleeping,playlist_1
26,Male,Happy,10,Fair,6,Instrumental,Telugu,Sleeping,playlist_2
16,Female,Anxiety,4,Good,2,Nature Sounds,Spanish,Sleeping,playlist_3
55,Female,Happy,1,Good,3,Nature Sounds,Kannada,Relaxation,playlist_1
38,Female,Anxiety,1,Good,2,Pop,Tamil,Relaxation,playlist_3
49,Other,Anxiety,8,Good,1,Pop,Kannada,Meditation,playlist_3
70,Male,Happy,7,Fair,1,Nature Sounds,English,Exercise,playlist_1
44,Other,Tired,8,Poor,9,Nature Sounds,Telugu,Sleeping,playlist_2
71,Female,Anxiety,4,Poor,4,Nature Sounds,Other,Relaxation,playlist_3
44,Male,Happy,6,Good,5,Instrumental,Telugu,Exercise,playlist_1
61,Female,Tired,3,Good,10,Lo-fi,Other,Sleeping,playlist_5
49,Male,Anxiety,8,Poor,7,Pop,Hindi,Exercise,playlist_3
33,Male,Tired,4,Fair,2,Classical,Kannada,Studying,playlist_1
64,Other,Angry,3,Fair,10,Nature Sounds,Malayalam,Sleeping,playlist_4
22,Male,Angry,4,Fair,9,Nature Sounds,Other,Exercise,playlist_5
40,Male,Tired,6,Fair,4,Lo-fi,Telugu,Sleeping,playlist_5
63,Male,Anxiety,7,Fair,10,Nature Sounds,Kannada,Sleeping,playlist_2
54,Male,Happy,7,Fair,10,Pop,English,Studying,playlist_1
21,Female,Sad,4,Fair,1,Nature Sounds,Spanish,Exercise,playlist_5
44,Other,Happy,8,Fair,8,Lo-fi,Tamil,Meditation,playlist_3
21,Female,Sad,7,Fair,4,Instrumental,Tamil,Relaxation,playlist_2
17,Male,Sad,2,Good,7,Pop,Hindi,Sleeping,playlist_2
15,Female,Anxiety,8,Fair,3,Instrumental,Hindi,Sleeping,playlist_2
50,Male,Tired,9,Good,9,Classical,Other,Sleeping,playlist_2
39,Male,Happy,5,Poor,5,Lo-fi,Other,Sleeping,playlist_1
51,Male,Tired,4,Good,5,Classical,Malayalam,Relaxation,playlist_5
15,Male,Angry,4,Poor,3,Classical,Other,Meditation,playlist_4
29,Female,Anxiety,4,Good,9,Classical,Telugu,Studying,playlist_1
51,Other,Anxiety,6,Poor,3,Classical,Malayalam,Meditation,playlist_3
27,Female,Angry,4,Good,2,Lo-fi,Telugu,Relaxation,playlist_4
54,Female,Happy,7,Good,9,Instrumental,Telugu,Exercise,playlist_1
22,Male,Angry,7,Poor,9,Nature Sounds,English,Studying,playlist_1
19,Female,Happy,5,Fair,10,Classical,Hindi,Studying,playlist_1
74,Other,Sad,5,Fair,4,Nature Sounds,Hindi,Exercise,playlist_5
23,Other,Anxiety,10,Fair,4,Nature Sounds,Tamil,Sleeping,playlist_2
15,Male,Happy,8,Fair,10,Classical,Hindi,Relaxation,playlist_1
50,Female,Tired,7,Fair,6,Pop,Hindi,Exercise,playlist_5
49,Female,Tired,7,Good,9,Nature Sounds,English,Meditation,playlist_3
16,Male,Anxiety,6,Fair,8,Pop,Malayalam,Meditation,playlist_3
54,Prefer not to say,Angry,7,Good,10,Instrumental,Telugu,Exercise,playlist_4
37,Male,Angry,7,Poor,3,Nature Sounds,Malayalam,Relaxation,playlist_4
23,Male,Happy,10,Fair,6,Lo-fi,Spanish,Studying,playlist_1
48,Female,Angry,2,Fair,7,Instrumental,Spanish,Studying,playlist_1
60,Male,Anxiety,10,Fair,6,Instrumental,Other,Sleeping,playlist_2
28,Other,Happy,2,Fair,3,Pop,English,Relaxation,playlist_1
18,Male,Sad,10,Good,9,Classical,Kannada,Meditation,playlist_3
44,Male,Angry,7,Good,4,Lo-fi,Tamil,Meditation,playlist_4
45,Female,Angry,10,Good,2,Lo-fi,Tamil,Sleeping,playlist_2
52,Male,Happy,7,Poor,9,Pop,Tamil,Meditation,playlist_3
25,Female,Tired,7,Good,3,Pop,Malayalam,Sleeping,playlist_2
49,Female,Angry,5,Fair,6,Instrumental,Telugu,Sleeping,playlist_4
22,Female,Anxiety,1,Poor,5,Pop,Telugu,Exercise,playlist_5
17,Prefer not to say,Angry,2,Poor,2,Classical,Telugu,Studying,playlist_1
28,Female,Sad,9,Fair,1,Instrumental,Tamil,Relaxation,playlist_2
74,Female,Angry,8,Fair,9,Instrumental,Other,Relaxation,playlist_4
27,Other,Tired,8,Fair,3,Instrumental,Tamil,Studying,playlist_1
59,Female,Angry,10,Fair,7,Lo-fi,Malayalam,Relaxation,playlist_4
46,Male,Happy,1,Good,9,Lo-fi,Malayalam,Meditation,playlist_3
48,Male,Angry,6,Poor,9,Instrumental,Spanish,Meditation,playlist_3
59,Female,Tired,9,Fair,10,Classical,Tamil,Relaxation,playlist_5
33,Prefer not to say,Happy,8,Good,6,Nature Sounds,Kannada,Exercise,playlist_1
73,Female,Anxiety,3,Fair,8,Instrumental,Kannada,Relaxation,playlist_3
52,Male,Happy,4,Good,9,Pop,Spanish,Sleeping,playlist_1
30,Female,Sad,3,Fair,3,Nature Sounds,Malayalam,Sleeping,playlist_2
16,Female,Happy,6,Fair,6,Lo-fi,Tamil,Studying,playlist_1
54,Male,Anxiety,9,Fair,5,Lo-fi,Telugu,Meditation,playlist_3
31,Female,Angry,8,Good,7,Nature Sounds,Telugu,Exercise,playlist_4
69,Female,Happy,10,Fair,7,Pop,Kannada,Relaxation,playlist_1
48,Female,Happy,4,Good,9,Lo-fi,Kannada,Sleeping,playlist_1
56,Male,Happy,2,Good,1,Lo-fi,Tamil,Meditation,playlist_1
74,Female,Happy,8,Poor,6,Instrumental,Tamil,Meditation,playlist_1
30,Male,Anxiety,8,Good,5,Classical,Telugu,Exercise,playlist_3
52,Female,Tired,6,Good,4,Pop,Malayalam,Exercise,playlist_5
74,Male,Tired,8,Good,10,Instrumental,Hindi,Exercise,playlist_5
16,Female,Happy,9,Good,1,Classical,Malayalam,Exercise,playlist_1
16,Male,Anxiety,1,Good,4,Lo-fi,Spanish,Sleeping,playlist_3
40,Female,Anxiety,9,Poor,10,Classical,Telugu,Exercise,playlist_3
27,Female,Happy,2,Fair,7,Lo-fi,Malayalam,Meditation,playlist_3
70,Prefer not to say,Sad,1,Poor,4,Instrumental,Telugu,Meditation,playlist_2
61,Male,Happy,8,Poor,1,Lo-fi,Tamil,Relaxation,playlist_1
45,Male,Sad,8,Fair,10,Classical,Other,Meditation,playlist_3
74,Male,Happy,4,Good,1,Instrumental,Other,Meditation,playlist_1
48,Male,Sad,8,Fair,1,Classical,Hindi,Sleeping,playlist_2
53,Male,Sad,7,Good,10,Classical,Hindi,Meditation,playlist_3
17,Female,Happy,2,Fair,5,Nature Sounds,Other,Studying,playlist_1
22,Female,Sad,5,Poor,7,Lo-fi,Spanish,Meditation,playlist_3
37,Male,Angry,10,Good,9,Lo-fi,Tamil,Relaxation,playlist_4
28,Male,Tired,4,Poor,8,Classical,English,Relaxation,playlist_5
70,Female,Anxiety,3,Good,2,Lo-fi,Tamil,Exercise,playlist_5
69,Male,Sad,1,Fair,9,Pop,Kannada,Sleeping,playlist_2
41,Female,Sad,5,Fair,4,Lo-fi,Malayalam,Relaxation,playlist_2
68,Male,Anxiety,10,Fair,10,Instrumental,Hindi,Studying,playlist_1
43,Male,Sad,8,Fair,5,Lo-fi,Spanish,Studying,playlist_1
53,Male,Anxiety,9,Fair,5,Pop,Tamil,Exercise,playlist_3
67,Male,Happy,7,Poor,4,Classical,Telugu,Sleeping,playlist_2
53,Female,Angry,1,Poor,6,Lo-fi,Telugu,Sleeping,playlist_4
15,Male,Angry,1,Good,1,Instrumental,Malayalam,Meditation,playlist_4
31,Female,Tired,1,Poor,2,Pop,Telugu,Studying,playlist_1
55,Male,Sad,2,Good,4,Nature Sounds,Spanish,Studying,playlist_1
44,Female,Tired,1,Good,4,Classical,Other,Studying,playlist_1
67,Other,Happy,4,Poor,8,Classical,Tamil,Studying,playlist_1
27,Female,Angry,10,Poor,9,Classical,English,Relaxation,playlist_4
35,Male,Happy,9,Good,4,Pop,Spanish,Sleeping,playlist_2
33,Female,Happy,4,Poor,6,Lo-fi,Kannada,Meditation,playlist_1
67,Female,Sad,4,Poor,4,Lo-fi,Telugu,Relaxation,playlist_2
33,Male,Happy,7,Poor,4,Lo-fi,Tamil,Sleeping,playlist_2
71,Female,Angry,9,Fair,9,Lo-fi,English,Exercise,playlist_4
39,Prefer not to say,Tired,7,Fair,4,Classical,Hindi,Studying,playlist_1
36,Male,Angry,1,Good,6,Nature Sounds,Other,Meditation,playlist_4
45,Female,Sad,1,Poor,9,Classical,Spanish,Sleeping,playlist_2
31,Male,Angry,4,Good,3,Nature Sounds,Other,Exercise,playlist_5
69,Male,Anxiety,4,Poor,7,Nature Sounds,Spanish,Studying,playlist_1
37,Female,Tired,1,Fair,7,Lo-fi,Spanish,Exercise,playlist_5
46,Female,Anxiety,6,Poor,1,Instrumental,Other,Exercise,playlist_3
24,Male,Anxiety,10,Poor,2,Pop,Spanish,Relaxation,playlist_3
24,Female,Sad,2,Poor,5,Instrumental,Hindi,Exercise,playlist_5
50,Female,Happy,5,Fair,8,Nature Sounds,Malayalam,Relaxation,playlist_1
22,Female,Anxiety,8,Fair,6,Instrumental,Other,Relaxation,playlist_3
68,Male,Angry,3,Fair,7,Nature Sounds,Kannada,Exercise,playlist_5
66,Male,Happy,9,Good,3,Classical,Tamil,Sleeping,playlist_2
34,Other,Angry,7,Poor,6,Classical,Tamil,Exercise,playlist_4
46,Female,Angry,9,Fair,9,Lo-fi,Telugu,Exercise,playlist_4
64,Female,Happy,1,Good,3,Pop,English,Sleeping,playlist_1
28,Female,Happy,5,Fair,6,Classical,Kannada,Studying,playlist_1
64,Male,Angry,3,Poor,7,Pop,English,Meditation,playlist_3
42,Female,Sad,4,Good,5,Lo-fi,Spanish,Studying,playlist_1
60,Male,Tired,4,Fair,10,Pop,Spanish,Exercise,playlist_5
66,Male,Tired,7,Fair,8,Classical,Spanish,Studying,playlist_1
67,Male,Sad,10,Good,8,Classical,Kannada,Meditation,playlist_3
38,Female,Happy,8,Good,6,Instrumental,Tamil,Studying,playlist_1
29,Male,Angry,10,Good,7,Instrumental,Tamil,Meditation,playlist_3
36,Male,Tired,5,Good,3,Instrumental,Kannada,Studying,playlist_1
44,Male,Angry,10,Good,7,Pop,English,Relaxation,playlist_4
18,Male,Sad,7,Fair,7,Classical,Malayalam,Exercise,playlist_2
27,Female,Angry,3,Good,4,Lo-fi,Hindi,Meditation,playlist_4
73,Female,Sad,3,Good,10,Nature Sounds,Hindi,Exercise,playlist_5
37,Male,Happy,3,Poor,4,Classical,Spanish,Relaxation,playlist_1
22,Male,Sad,4,Fair,3,Instrumental,Telugu,Studying,playlist_1
32,Female,Sad,6,Poor,10,Instrumental,Telugu,Exercise,playlist_2
26,Female,Tired,5,Fair,7,Pop,Malayalam,Studying,playlist_1
69,Female,Angry,8,Fair,5,Instrumental,English,Studying,playlist_1
45,Male,Tired,5,Fair,3,Pop,Malayalam,Exercise,playlist_5
28,Female,Anxiety,5,Good,6,Lo-fi,Tamil,Meditation,playlist_3
48,Female,Sad,10,Poor,6,Instrumental,English,Meditation,playlist_2
32,Female,Anxiety,2,Fair,6,Pop,Kannada,Exercise,playlist_5
70,Male,Tired,5,Fair,2,Instrumental,Spanish,Meditation,playlist_5
48,Male,Angry,7,Fair,10,Pop,Hindi,Sleeping,playlist_2
25,Female,Tired,2,Poor,7,Classical,Telugu,Studying,playlist_1
55,Male,Angry,6,Fair,7,Pop,Other,Exercise,playlist_4
26,Male,Angry,7,Poor,10,Nature Sounds,English,Relaxation,playlist_4
63,Female,Happy,5,Poor,4,Lo-fi,English,Exercise,playlist_5
29,Female,Sad,9,Good,6,Classical,Kannada,Exercise,playlist_2
71,Female,Tired,4,Fair,4,Lo-fi,Spanish,Studying,playlist_1
45,Female,Angry,10,Fair,4,Classical,Spanish,Relaxation,playlist_4
63,Female,Tired,1,Poor,6,Instrumental,Tamil,Studying,playlist_1
72,Female,Tired,8,Poor,9,Pop,Spanish,Meditation,playlist_3
43,Other,Angry,8,Good,7,Instrumental,Tamil,Exercise,playlist_4
40,Female,Anxiety,7,Fair,2,Lo-fi,Spanish,Studying,playlist_1
32,Female,Sad,8,Poor,6,Lo-fi,Other,Sleeping,playlist_2
46,Male,Sad,2,Fair,5,Classical,Spanish,Exercise,playlist_5
36,Female,Happy,3,Fair,6,Lo-fi,Hindi,Meditation,playlist_1
52,Male,Happy,9,Fair,8,Pop,Malayalam,Studying,playlist_1
31,Female,Happy,1,Poor,8,Lo-fi,Malayalam,Studying,playlist_1
37,Male,Sad,8,Fair,3,Instrumental,Telugu,Sleeping,playlist_2
38,Female,Anxiety,8,Poor,9,Pop,Tamil,Meditation,playlist_3
64,Male,Sad,7,Good,6,Lo-fi,Tamil,Sleeping,playlist_2
22,Female,Sad,5,Good,7,Nature Sounds,Other,Exercise,playlist_5
55,Male,Sad,4,Poor,9,Nature Sounds,Tamil,Relaxation,playlist_2
20,Male,Sad,10,Fair,7,Instrumental,Malayalam,Studying,playlist_1
19,Female,Anxiety,10,Good,10,Classical,English,Sleeping,playlist_2
58,Male,Happy,10,Good,9,Classical,Spanish,Studying,playlist_1
71,Male,Tired,10,Poor,1,Lo-fi,Spanish,Studying,playlist_1
43,Female,Happy,6,Poor,1,Pop,Tamil,Sleeping,playlist_1
42,Prefer not to say,Happy,1,Poor,3,Classical,Malayalam,Studying,playlist_1
25,Male,Tired,5,Poor,9,Nature Sounds,Kannada,Meditation,playlist_3
71,Male,Sad,4,Poor,1,Classical,Malayalam,Meditation,playlist_2
15,Female,Anxiety,4,Poor,1,Nature Sounds,Hindi,Relaxation,playlist_3
57,Male,Anxiety,7,Poor,5,Classical,Tamil,Meditation,playlist_3
33,Male,Happy,9,Fair,8,Instrumental,Other,Sleeping,playlist_2
23,Female,Tired,8,Fair,2,Pop,Telugu,Meditation,playlist_5
41,Male,Angry,8,Fair,4,Lo-fi,Other,Relaxation,playlist_4
48,Female,Sad,5,Fair,6,Nature Sounds,English,Exercise,playlist_5
58,Female,Happy,6,Good,1,Classical,Spanish,Exercise,playlist_1
18,Other,Anxiety,2,Fair,4,Lo-fi,Kannada,Sleeping,playlist_3
50,Prefer not to say,Tired,3,Good,4,Nature Sounds,Malayalam,Relaxation,playlist_5
32,Female,Tired,5,Good,9,Nature Sounds,Hindi,Meditation,playlist_3
29,Female,Happy,2,Good,9,Instrumental,English,Relaxation,playlist_1
65,Female,Angry,3,Poor,6,Classical,Kannada,Studying,playlist_1
27,Male,Anxiety,4,Good,8,Lo-fi,English,Relaxation,playlist_3
33,Male,Happy,6,Good,10,Classical,Hindi,Meditation,playlist_3
63,Prefer not to say,Angry,5,Good,4,Classical,Hindi,Sleeping,playlist_4
20,Male,Tired,10,Poor,10,Pop,Tamil,Studying,playlist_1
62,Male,Sad,4,Fair,8,Nature Sounds,Telugu,Relaxation,playlist_2
70,Female,Anxiety,2,Fair,3,Nature Sounds,Tamil,Exercise,playlist_5
26,Female,Anxiety,5,Good,2,Pop,Malayalam,Meditation,playlist_3
65,Male,Angry,5,Good,6,Pop,Spanish,Sleeping,playlist_4
51,Male,Happy,7,Fair,5,Classical,English,Meditation,playlist_1
31,Male,Tired,1,Fair,8,Nature Sounds,Tamil,Relaxation,playlist_5
72,Other,Angry,4,Fair,1,Lo-fi,Hindi,Sleeping,playlist_4
37,Other,Sad,5,Fair,10,Instrumental,Hindi,Exercise,playlist_5
40,Male,Sad,8,Good,3,Pop,Hindi,Studying,playlist_1
43,Female,Sad,8,Good,7,Lo-fi,Tamil,Relaxation,playlist_2
47,Male,Angry,1,Good,10,Lo-fi,Spanish,Sleeping,playlist_4
74,Female,Tired,5,Fair,4,Classical,Malayalam,Studying,playlist_1
41,Male,Anxiety,10,Poor,10,Pop,Malayalam,Sleeping,playlist_2
39,Female,Happy,1,Fair,5,Lo-fi,Kannada,Relaxation,playlist_1
70,Male,Anxiety,1,Fair,8,Instrumental,Tamil,Sleeping,playlist_3
69,Male,Tired,2,Poor,1,Lo-fi,Tamil,Exercise,playlist_5
24,Male,Anxiety,2,Poor,1,Instrumental,Other,Sleeping,playlist_3
61,Male,Angry,9,Fair,7,Instrumental,Tamil,Relaxation,playlist_4
37,Prefer not to say,Sad,4,Poor,9,Instrumental,Tamil,Sleeping,playlist_2
35,Prefer not to say,Tired,3,Poor,4,Pop,Hindi,Studying,playlist_1
35,Female,Tired,1,Poor,8,Instrumental,Spanish,Studying,playlist_1
57,Male,Anxiety,2,Fair,10,Pop,Telugu,Meditation,playlist_3
27,Male,Angry,6,Fair,7,Lo-fi,Tamil,Meditation,playlist_3
51,Male,Anxiety,9,Poor,2,Instrumental,Other,Exercise,playlist_3
47,Male,Anxiety,5,Good,5,Nature Sounds,Tamil,Studying,playlist_1
38,Male,Tired,4,Poor,9,Lo-fi,Telugu,Meditation,playlist_3
58,Female,Anxiety,5,Poor,9,Nature Sounds,Other,Sleeping,playlist_3
25,Male,Sad,9,Fair,3,Nature Sounds,Tamil,Exercise,playlist_2
31,Female,Anxiety,7,Good,3,Classical,Spanish,Relaxation,playlist_3
18,Female,Sad,8,Poor,2,Pop,Telugu,Meditation,playlist_2
61,Male,Tired,4,Good,7,Classical,Hindi,Meditation,playlist_3
39,Female,Angry,8,Fair,6,Pop,Kannada,Studying,playlist_1
44,Male,Sad,6,Good,5,Classical,Tamil,Exercise,playlist_2
23,Male,Angry,5,Fair,7,Lo-fi,Kannada,Studying,playlist_1
35,Male,Angry,7,Poor,4,Nature Sounds,Tamil,Studying,playlist_1
34,Female,Sad,6,Fair,5,Lo-fi,English,Exercise,playlist_2
33,Male,Tired,3,Good,9,Pop,Spanish,Sleeping,playlist_5
33,Female,Happy,5,Good,9,Nature Sounds,Malayalam,Meditation,playlist_3
26,Male,Angry,9,Good,4,Nature Sounds,English,Studying,playlist_1
51,Male,Angry,7,Poor,6,Pop,Hindi,Meditation,playlist_4
56,Male,Tired,4,Good,2,Lo-fi,Kannada,Exercise,playlist_5
31,Female,Tired,7,Good,3,Nature Sounds,Kannada,Sleeping,playlist_2
51,Female,Anxiety,5,Good,9,Lo-fi,Telugu,Relaxation,playlist_3
68,Female,Tired,2,Fair,6,Lo-fi,Spanish,Sleeping,playlist_5
62,Male,Angry,6,Good,8,Lo-fi,Telugu,Exercise,playlist_4
53,Male,Sad,7,Fair,5,Nature Sounds,Tamil,Sleeping,playlist_2
42,Female,Happy,8,Good,2,Instrumental,Telugu,Relaxation,playlist_1
55,Male,Anxiety,6,Fair,7,Classical,Telugu,Studying,playlist_1
49,Male,Sad,8,Fair,6,Pop,Kannada,Sleeping,playlist_2
61,Male,Happy,7,Poor,2,Lo-fi,English,Exercise,playlist_1
62,Female,Happy,2,Poor,6,Nature Sounds,Kannada,Sleeping,playlist_1
32,Female,Happy,6,Fair,8,Pop,Spanish,Relaxation,playlist_1
28,Male,Sad,9,Fair,1,Instrumental,Telugu,Exercise,playlist_2
49,Female,Anxiety,6,Poor,4,Instrumental,Tamil,Sleeping,playlist_3
58,Female,Anxiety,4,Fair,1,Nature Sounds,English,Exercise,playlist_5
55,Male,Happy,7,Poor,2,Lo-fi,Other,Relaxation,playlist_1
74,Male,Sad,3,Poor,1,Instrumental,Telugu,Studying,playlist_1
21,Female,Happy,5,Good,6,Instrumental,Telugu,Relaxation,playlist_1
55,Female,Tired,1,Good,6,Instrumental,Malayalam,Studying,playlist_1
27,Male,Anxiety,10,Poor,1,Nature Sounds,Other,Meditation,playlist_3
32,Female,Angry,3,Poor,4,Pop,Tamil,Relaxation,playlist_4
51,Female,Happy,8,Fair,4,Classical,Tamil,Studying,playlist_1
27,Female,Tired,9,Poor,8,Nature Sounds,Telugu,Meditation,playlist_3
50,Male,Anxiety,9,Poor,6,Lo-fi,Telugu,Meditation,playlist_3
45,Male,Sad,10,Good,2,Nature Sounds,Kannada,Meditation,playlist_2
16,Female,Anxiety,2,Poor,5,Nature Sounds,Hindi,Exercise,playlist_5
30,Female,Sad,4,Fair,4,Classical,Tamil,Relaxation,playlist_2
23,Male,Sad,5,Poor,10,Classical,Spanish,Relaxation,playlist_2
23,Female,Happy,3,Good,4,Classical,Other,Relaxation,playlist_1
52,Female,Happy,1,Good,8,Pop,Tamil,Relaxation,playlist_1
25,Female,Anxiety,6,Good,5,Nature Sounds,Spanish,Exercise,playlist_3
68,Male,Tired,10,Good,3,Lo-fi,Spanish,Relaxation,playlist_5
70,Female,Anxiety,2,Poor,10,Classical,Other,Studying,playlist_1
36,Female,Angry,9,Fair,4,Classical,Malayalam,Meditation,playlist_4
47,Male,Sad,1,Fair,1,Nature Sounds,Kannada,Exercise,playlist_5
50,Male,Sad,9,Fair,6,Lo-fi,Other,Exercise,playlist_2
59,Male,Happy,7,Poor,10,Classical,English,Relaxation,playlist_1
37,Female,Tired,10,Poor,4,Nature Sounds,Malayalam,Meditation,playlist_5
59,Male,Happy,2,Poor,6,Instrumental,Malayalam,Studying,playlist_1
59,Prefer not to say,Angry,6,Fair,2,Pop,English,Meditation,playlist_4
48,Female,Anxiety,8,Poor,5,Nature Sounds,Other,Sleeping,playlist_2
23,Female,Anxiety,2,Poor,9,Classical,English,Meditation,playlist_3
38,Female,Tired,5,Good,8,Lo-fi,Tamil,Studying,playlist_1
22,Female,Happy,6,Good,3,Instrumental,Hindi,Studying,playlist_1
21,Male,Happy,3,Fair,1,Lo-fi,Other,Studying,playlist_1
50,Female,Angry,2,Good,10,Lo-fi,Hindi,Exercise,playlist_5
32,Male,Anxiety,6,Good,3,Lo-fi,Spanish,Exercise,playlist_3
17,Male,Happy,3,Good,8,Nature Sounds,Kannada,Sleeping,playlist_1
42,Male,Tired,2,Poor,3,Nature Sounds,Spanish,Meditation,playlist_5
20,Female,Anxiety,1,Good,5,Pop,English,Relaxation,playlist_3
58,Male,Angry,8,Good,2,Instrumental,English,Sleeping,playlist_2
58,Female,Tired,1,Good,1,Lo-fi,Telugu,Relaxation,playlist_5
35,Other,Sad,5,Poor,10,Classical,Kannada,Relaxation,playlist_2
42,Male,Angry,6,Fair,5,Lo-fi,Malayalam,Sleeping,playlist_4
54,Female,Tired,3,Poor,5,Instrumental,Malayalam,Meditation,playlist_5
68,Female,Happy,7,Poor,6,Lo-fi,Kannada,Relaxation,playlist_1
68,Male,Sad,2,Good,2,Nature Sounds,Tamil,Exercise,playlist_5
15,Other,Angry,7,Fair,9,Nature Sounds,Tamil,Exercise,playlist_4
50,Female,Happy,2,Good,2,Instrumental,Kannada,Sleeping,playlist_1
35,Male,Sad,5,Good,2,Pop,Hindi,Relaxation,playlist_2
74,Male,Anxiety,7,Fair,5,Lo-fi,Kannada,Sleeping,playlist_2
